id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19981363,ACCOGLIENTE STANZA NEL CUORE DELLA CITTA',705535,Valerio,,Porto - Saragozza,44.49307,11.33774,Private room,25,90,2,2020-10-01,0.03,7,365,0,
20013314,Mansarda i tre camini,95278446,Daniele E Maria Grazia,,Santo Stefano,44.48735,11.3476,Entire home/apt,119,2,31,2023-08-28,0.40,2,246,6,
20069753,Appartamento in villa bifamiliare con giardino,26717028,Andrea,,Savena,44.46553,11.37116,Entire home/apt,300,3,1,2017-10-13,0.01,1,173,0,
20072105,San Giorgio Apartment,142667406,Ilaria,,Porto - Saragozza,44.4973,11.34137,Entire home/apt,112,1,454,2024-03-19,5.68,1,308,67,Protocollo Generale Numero 432193
20073799,Steam House - Room & Breakfast - Loft Victoria,142687985,Valentina,,Santo Stefano,44.4989,11.34953,Hotel room,191,1,13,2024-03-18,0.36,5,37,8,
20089153,"Posto letto in camera, sotto o castello (sopra)",144921698,Emilio,,Porto - Saragozza,44.49992,11.31931,Shared room,24,1,165,2024-02-04,2.26,11,84,28,
20093409,Letto a castello per una o due persone,144921698,Emilio,,Porto - Saragozza,44.49865,11.32024,Shared room,21,1,203,2024-03-03,2.56,11,72,41,
20102166,"Incantevole Bilocale per 4 persone, Bologna Centro",86642341,Francesca,,Santo Stefano,44.49296,11.35267,Entire home/apt,274,3,4,2023-09-11,0.40,19,4,4,
20165438,Central Studio great location,1884566,Federico,,Santo Stefano,44.48731,11.3486,Entire home/apt,97,2,98,2024-03-05,1.31,4,114,14,
20225469,Bologna Central Apartment with Balcony and A/C,141538415,Nicola,,Santo Stefano,44.49304,11.3532,Entire home/apt,256,1,45,2024-03-10,0.58,1,134,4,037006-AT-03016
20254593,Steam House - Room & Breakfast - Suite Dickens,142687985,Valentina,,Santo Stefano,44.4989,11.34953,Hotel room,124,1,17,2023-09-13,0.21,5,23,8,
20259757,"Beautiful, spacious,historic,atmosphere, renovated",23800647,Paola,,Santo Stefano,44.48726,11.34228,Entire home/apt,150,5,25,2024-03-07,0.32,1,199,6,
20261719,Steam House - Room & Breakfast - Suite Verne,142687985,Valentina,,Santo Stefano,44.4989,11.34953,Hotel room,174,1,16,2024-01-06,0.23,5,31,5,
20262666,Steam House - Room & Breakfast - Suite Wonderland,142687985,Valentina,,Santo Stefano,44.49868,11.34936,Hotel room,146,1,3,2022-08-07,0.09,5,49,0,
20263550,Steam House - Room & Breakfast - Suite Edison,142687985,Valentina,,Santo Stefano,44.49867,11.34927,Hotel room,112,1,35,2023-11-15,0.44,5,19,8,
20368671,Singola zona San Donato,142944795,Aida,,San Donato - San Vitale,44.50182,11.36785,Private room,33,3,96,2024-03-03,1.21,3,43,22,
20386719,Eclettico appartamento dall'anima artistica nel centro di Bologna,129034045,Federica,,Porto - Saragozza,44.49931,11.34367,Entire home/apt,189,2,65,2023-09-25,0.94,7,126,12,037006-CV-00159
20387252,l'8Boutique design apartments 8-08,129034045,Federica,,Porto - Saragozza,44.49931,11.34367,Entire home/apt,168,2,0,,,7,141,0,037006-CV-00159
20462679,Dalla signora Cesira,90261119,Alessandro,,Porto - Saragozza,44.49473,11.33775,Private room,89,2,66,2024-03-24,1.01,1,206,11,037006-BB-00782
20509110,Appartamento Due Torri,132454900,Paola,,Santo Stefano,44.50335,11.35001,Entire home/apt,414,1,32,2024-01-02,0.40,1,322,10,
20595085,Refined Studio for 4 guests in Bologna City,86642341,Francesca,,Santo Stefano,44.49178695678711,11.353053092956543,Entire home/apt,274,3,5,2023-04-13,0.07,19,211,2,
20623131,Bologna Porta Lame 037006-AT-02278,147409285,Alvise,,Porto - Saragozza,44.50343,11.33157,Entire home/apt,84,3,119,2024-01-02,1.49,2,70,18,
20624438,Bologna downtown 037006-AT-02279,147409285,Alvise,,Santo Stefano,44.4914,11.35551,Entire home/apt,115,3,105,2024-01-03,1.33,2,55,16,
20644180,RESIDENCE RIZZOLI - SUPERIOR SUITE,147618750,Ubaldo,,Santo Stefano,44.48713,11.342,Entire home/apt,133,1,77,2023-08-09,0.97,12,127,2,
20651965,The Butcher-Ducati and Airport BLQ,108734653,Claudia,,Borgo Panigale - Reno,44.51814,11.27237,Entire home/apt,61,1,133,2023-11-02,1.67,1,173,19,
20658264,Bologna Dream Bed & Breakfast - Apartments,147749329,Guido,,Savena,44.48384094238281,11.376890182495117,Entire home/apt,194,1,141,2023-10-19,1.78,3,308,15,037006-AT-00789
20673358,RESIDENCE RIZZOLI - FAMILY SUITE,147618750,Ubaldo,,Santo Stefano,44.48826,11.34224,Entire home/apt,143,1,91,2024-02-27,1.14,12,88,21,
20675005,[B&B Casalessandrini] Royal House in Bologna ☆☆☆☆☆,147932915,Roberta,,Santo Stefano,44.49852,11.34581,Entire home/apt,176,2,13,2023-05-28,0.16,1,60,2,
20692614,Ampissima Camera con Magnifica Terrazza Solarium,147001480,Michela,,Santo Stefano,44.48454,11.34899,Hotel room,103,1,137,2024-02-17,1.74,1,295,22,
20702022,"I 4 GATTI Guesthouse. Room 1, Double 1° floor",5234186,Filippo,,Porto - Saragozza,44.4925,11.32802,Private room,107,1,13,2023-06-03,0.16,6,119,3,
20702033,"I 4 GATTI Guesthouse. Room 2, Double 1° floor",5234186,Filippo,,Porto - Saragozza,44.49268,11.32727,Private room,93,1,10,2023-11-06,0.14,6,107,2,
20705756,Il Giardino Nascosto,87872695,Roberto,,Santo Stefano,44.48669,11.3464,Entire home/apt,96,2,78,2023-09-28,0.98,1,259,8,
20721267,Clelia F. apartments,148373395,Achiropita,,Porto - Saragozza,44.49654,11.31661,Entire home/apt,100,2,45,2021-11-21,0.57,1,13,0,BO36547890
20755409,Letto a castello per una o due persone.,144921698,Emilio,,Porto - Saragozza,44.49949,11.32038,Shared room,21,1,203,2024-03-10,2.55,11,72,41,
20771335,Saragozza Apartment 4: Bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.49047,11.32698,Entire home/apt,180,1,217,2024-02-29,2.99,12,343,41,027352-CV-43822
20779198,Saragozza Apartment 3: Bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.49047,11.32698,Entire home/apt,155,1,212,2024-03-03,2.83,12,356,49,027353-CV-43834
20781875,Casa Albi. Appartamento con terrazzo a Bologna,148938086,Alberto,,Santo Stefano,44.49185,11.34806,Entire home/apt,75,2,183,2024-03-20,2.31,1,17,44,037006-AT-03359
20783440,Camera doppia Bologna Bolognina!,148955508,Sara,,Navile,44.5107,11.34774,Private room,24,2,135,2023-05-01,1.72,1,42,2,
20790044,UR-NEST San Felice,39681587,Rino,,Porto - Saragozza,44.49607,11.33608,Entire home/apt,1000,1,13,2024-03-03,0.27,53,122,8,037006-CV-00235
20804966,Bilocale vicino ospedali Sant'Orsola-Malpighi,3934207,Sandra E Stefano,,San Donato - San Vitale,44.4865,11.37234,Entire home/apt,75,2,12,2023-12-16,0.19,2,219,3,
20808577,The Green Room,92604639,Dagmara,,Porto - Saragozza,44.4995,11.33947,Private room,50,2,189,2024-03-04,2.47,1,34,32,
20810684,Borgonuovo Apt-Nuovo Bilocale in Centro Storico,83659856,Alessandra,,Santo Stefano,44.49085,11.3495,Entire home/apt,170,1,39,2023-05-13,0.50,1,185,1,
20827807,Silenzioso appartamento sui tetti del centro con grande privacy e arte scelta,149363046,Francesca,,Santo Stefano,44.49931,11.34586,Entire home/apt,145,2,64,2024-01-04,0.89,4,156,7,
20828417,Vibra con il fascino di un arredo rilassato dentro le mura del centro storico,149363046,Francesca,,Santo Stefano,44.49931,11.34586,Entire home/apt,163,2,13,2023-10-09,0.17,4,167,3,
20829085,L'8Boutique Design Apartments: 8-05,149363046,Francesca,,Santo Stefano,44.49931,11.34586,Entire home/apt,158,2,4,2022-05-16,0.05,4,185,0,
20829473,L'8Boutique Design Apartments: 8-06,149363046,Francesca,,Santo Stefano,44.49848,11.34536,Entire home/apt,165,2,6,2023-09-18,0.08,4,179,1,
20831150,"BOLOGNA BNB CENTRO/CENTER, FIERA/FAIRY, OSPEDALE",7973070,Andrea,,San Donato - San Vitale,44.49101,11.36784,Entire home/apt,797,1,1,2023-10-16,0.19,5,342,1,
20843725,UR-NEST Alberti B - Parking space upon request,39681587,Rino,,Santo Stefano,44.48373031616211,11.370537757873535,Entire home/apt,300,1,1,2018-01-02,0.01,53,0,0,"Foglio 239, Particella 17, Subalterno 47, Categoria A/4"
20874535,Matrimoniale  per una persona,149878656,Hasna,,San Donato - San Vitale,44.49415,11.36594,Private room,67,1,95,2024-01-01,1.21,3,358,18,
20879032,Casa Hasna stanza privata,149878656,Hasna,,San Donato - San Vitale,44.49572,11.36796,Private room,65,1,2,2024-03-10,0.07,3,360,1,
20879422,The little Tower (monolocale vicino al centro),10502968,Paola,,San Donato - San Vitale,44.49374,11.36383,Entire home/apt,61,2,271,2024-03-03,3.41,1,92,42,
20880261,FlaminBo Apartment - Bologna City Center,149944387,FlaminBo,,Porto - Saragozza,44.50074005126953,11.343250274658203,Entire home/apt,146,3,110,2024-03-17,1.39,3,10,18,037006-AT-00785
20882230,"Bologna centro, monolocale con parcheggio",9782150,Alessandra,,Porto - Saragozza,44.48639,11.31581,Private room,74,2,2,2024-03-22,2,1,26,2,
20894121,Nice and refined room near Bologna Fair,13721741,Francesco,,San Donato - San Vitale,44.50846,11.36189,Private room,47,2,90,2024-02-05,1.14,1,150,16,
20899300,"HOME of VIA SERRA, in Bolognina, near City Center",155008889,Alberta,,Navile,44.50789,11.34675,Entire home/apt,196,5,30,2024-03-14,0.38,1,27,8,
20910505,Casa Fatima stanza privata,149878656,Hasna,,San Donato - San Vitale,44.49379,11.37673,Private room,66,1,28,2023-09-30,0.38,3,352,2,
20916013,Umarell House 2,143930320,Fabio,,Porto - Saragozza,44.50396,11.33551,Private room,45,1,41,2024-02-17,0.52,2,45,11,
20916403,Umarell House 3,143930320,Fabio,,Porto - Saragozza,44.50259,11.33755,Private room,,1,77,2023-12-27,0.97,2,0,29,
20925455,La Casa di Giò Appartamento Riccardo,150418462,Giovanni,,Santo Stefano,44.50026,11.34482,Entire home/apt,99,3,0,,,2,74,0,
20926158,La Casa di Giò - Appartamento Martina,150418462,Giovanni,,Santo Stefano,44.49888,11.34524,Entire home/apt,99,3,0,,,2,77,0,
20932421,Stanza “Camelia” King Bed con balcone,661336,Francesco Maria,,Porto - Saragozza,44.4903,11.3371,Private room,46,1,570,2024-03-19,7.21,2,299,80,
20940518,Casa Bertiera Bologna Centro,150558951,Maria,,Santo Stefano,44.49822,11.34582,Entire home/apt,103,2,283,2024-03-14,3.61,1,8,55,
20989974,❊ Botanical Studio in Bologna's center,16516907,Anna Maria,,Santo Stefano,44.48766,11.35053,Entire home/apt,95,3,192,2024-03-04,2.46,2,301,22,037006AT00799
21018728,Maison della Fiera,56377151,Vincenzo,,Navile,44.5138,11.35199,Entire home/apt,250,4,4,2022-05-03,0.05,1,89,0,
21025658,"Grande, moderno appartamento in edificio storico",151425560,Raffaella,,Santo Stefano,44.48677,11.34413,Entire home/apt,253,3,126,2024-03-04,1.60,2,150,13,
21039780,Cri's home,151546082,Cristian,,Porto - Saragozza,44.49195,11.30518,Entire home/apt,,6,22,2022-06-05,0.28,1,267,0,
21063286,Camera d'or,151768642,William,,Porto - Saragozza,44.49973,11.32115,Private room,40,1,143,2024-03-09,1.81,1,20,38,269690
21092547,Appartamento Santa Caterina centro storico WF AC,151073182,Giulia,,Porto - Saragozza,44.49289,11.33221,Entire home/apt,121,3,169,2023-10-14,2.14,1,166,21,037006-AT-00837
21124601,Cozy room with private bathroom,91677221,Chiara,,Porto - Saragozza,44.50272,11.32451,Private room,42,3,126,2023-09-05,1.60,2,18,3,536883
21144911,MAISON BI-Saragozza-Breakfast in Bed,25887508,Daniela,,Porto - Saragozza,44.49151,11.31847,Private room,60,2,4,2023-06-08,0.15,3,6,2,
21203508,matrimoniale AU8 (di fronte ingresso s.orsola),37871554,Beniamino,,Santo Stefano,44.48826,11.36191,Private room,60,2,10,2023-10-07,0.82,8,115,10,037006-CV-00361
21214025,Historical and Luxury Apartment,151425560,Raffaella,,Santo Stefano,44.48553,11.34085,Entire home/apt,116,3,53,2024-02-09,0.72,2,112,6,
21231177,Mago Zurlì - Trilocale Full Comfort per Coppie,85375212,Roberto,,Navile,44.53372,11.34822,Entire home/apt,183,2,1,2018-03-15,0.01,6,137,0,037006-AT-01133
21232991,Mago Zurlì - Trilocale Full Optional - 4 Persone,85375212,Roberto,,Navile,44.53283,11.34811,Entire home/apt,183,2,2,2019-09-21,0.03,6,137,0,037006-AT-01133
21259958,Casa Mia!,26997777,Alessandra,,San Donato - San Vitale,44.51153,11.40277,Entire home/apt,91,2,41,2023-11-05,1.71,1,344,17,037006-AT-02685
21275647,"MIcRO Villa, a design space by MIROarchitetti",10617440,Giacomo,,Porto - Saragozza,44.49283,11.33261,Entire home/apt,83,3,268,2024-03-09,3.48,1,143,50,
21366897,"""Casa Adriana""  into the city center with garage",154712406,Pia E Marco,,Porto - Saragozza,44.50277,11.33534,Entire home/apt,254,2,125,2024-03-16,1.61,2,134,49,
21393776,Bologna Dream Double Rooms,147749329,Guido,,Savena,44.48483,11.37628,Entire home/apt,50,1,2,2018-09-20,0.03,3,0,0,037006-AT-00789
21395108,Bologna Dream Single Rooms,147749329,Guido,,Savena,44.48279,11.37629,Private room,43,1,3,2018-09-12,0.04,3,0,0,037006-AT-00789
21410198,Habitat Room in Penthouse with panoramic terrace,12526249,Massimo,,Santo Stefano,44.49116,11.34921,Private room,116,3,12,2023-11-05,0.51,2,317,4,
21455430,Villetta down hills,7664360,Veronica,,Santo Stefano,44.4766,11.34193,Entire home/apt,,3,2,2022-04-18,0.07,2,362,0,
21479080,AuroraGuestHouse  (AU5) - alloggi fronte S.orsola,37871554,Beniamino,,Santo Stefano,44.4881,11.36369,Entire home/apt,110,7,4,2023-10-11,0.35,8,106,4,037006-CV-00099
21510386,"Due passi da Piazza Maggiore, camera con bagno",22324202,Caterina,,Porto - Saragozza,44.49277,11.34195,Private room,50,1,78,2024-02-04,1.01,4,114,5,
21511006,"Due passi da Piazza Maggiore, camera con bagno",22324202,Caterina,,Porto - Saragozza,44.49277,11.34195,Private room,50,1,166,2024-03-17,2.15,4,114,42,
21549747,Roncrio house.  Quiet 10 minutes from the center.,155295866,Milena,,Santo Stefano,44.47047,11.33778,Entire home/apt,50,2,150,2024-02-28,1.93,1,17,78,
21571560,CASA NINA,156872189,Lidia,,Santo Stefano,44.47833,11.36985,Entire home/apt,93,10,88,2022-05-27,1.15,7,0,0,
21588312,"Casa-Colavita 148, la casa ideale per famiglie",157009693,Antonietta,,San Donato - San Vitale,44.48593,11.36928,Entire home/apt,,2,74,2022-10-23,0.95,1,0,0,
21618783,"Mini chic downtown Bologna, with parking",33819968,Bianca,,Santo Stefano,44.48634,11.35407,Entire home/apt,110,2,21,2022-11-14,0.28,1,207,0,U06254
21621709,Shattered Our Lady's basement,34645622,Mamy & I (Simonetta & Bruno),,Santo Stefano,44.49482,11.34714,Entire home/apt,55,3,490,2024-03-22,6.33,3,59,54,
21652033,Bologna Accommodation - Fiera,145311367,Lara,,Navile,44.51944,11.35715,Entire home/apt,229,4,20,2023-10-16,0.26,3,102,2,2665432
21677902,MAISON BI- Saragozza,25887508,Daniela,,Porto - Saragozza,44.49011,11.33286,Private room,64,2,71,2024-03-22,0.97,3,88,32,BO004455
21725278,La tranquillità in piena città,158194663,Stefania,,Navile,44.51681,11.34261,Entire home/apt,121,3,55,2024-03-16,0.75,1,49,22,
21796565,Relax Nazario historic center,16470099,Mack,,Porto - Saragozza,44.4973,11.33962,Entire home/apt,151,3,145,2023-10-19,1.88,2,181,5,
21796782,Loft a Bologna,158840680,Donata,,Santo Stefano,44.4896,11.35345,Entire home/apt,45,2,99,2024-03-16,1.35,1,21,16,
21887499,Oberdan Apartment,124360219,Elia,,Santo Stefano,44.49806,11.34613,Entire home/apt,122,2,19,2024-02-26,0.26,18,24,7,037006-CV-00387
21932158,Modern flat on the old hidden canal,149688929,Michela,,Santo Stefano,44.49877,11.34572,Entire home/apt,300,3,73,2024-01-02,0.95,1,30,10,
21974676,"Azeglio apartment, neighboring Piazza Maggiore",160439995,Anna,,Santo Stefano,44.49434,11.34287,Entire home/apt,180,2,118,2023-12-29,1.55,1,86,25,
21986732,La finestrella - Ampio appartamento,1441245,Luca,,Santo Stefano,44.49782,11.34434,Entire home/apt,191,2,87,2024-02-04,1.15,1,182,24,
21987844,Appartamento su due piani con affaccio sul Portico dei Servi,86642341,Francesca,,Santo Stefano,44.49284,11.35394,Entire home/apt,311,3,5,2023-05-17,0.07,19,2,1,
21993003,UR-NEST Massarenti A,39681587,Rino,,San Donato - San Vitale,44.49336,11.38149,Entire home/apt,217,1,4,2023-12-31,0.05,53,140,1,037006-AT-03320
22005144,Stanza Marilyn con letto Francese vista su cortile,661336,Francesco Maria,,Porto - Saragozza,44.48909,11.33667,Private room,31,1,740,2024-03-24,9.63,2,260,131,
22022145,RR 108 Guest House,160816397,Carlo,,Porto - Saragozza,44.49899,11.34024,Entire home/apt,300,1,82,2024-03-11,1.08,1,247,20,
22040782,MAISON BI.-Saragozza1,25887508,Daniela,,Porto - Saragozza,44.49042,11.33116,Private room,69,2,86,2024-03-23,1.29,3,339,33,
22072713,Vicolo Ghirlanda flat  city center (1),161239991,Natalia,,Porto - Saragozza,44.49549,11.34132,Entire home/apt,126,3,206,2024-03-12,2.70,1,144,29,037006-AT-01526
22076165,Sottosopra Tourist House - Bologna City Center,161267175,Daniele,,Santo Stefano,44.49931,11.34725,Entire home/apt,93,2,289,2024-03-16,3.79,2,102,55,037006-CV-00442
22116845,Casa nostra 14,161564073,Ludovica,,Santo Stefano,44.49868,11.35078,Entire home/apt,71,2,145,2024-02-12,1.90,1,219,16,3339565353
22161552,Stanza e BAGNO zona FIERA centro porta san donato,317471050,Sergio,,San Donato - San Vitale,44.50124,11.357785,Private room,90,1,207,2024-01-01,2.72,2,2,22,
22182653,CasaBianca,162061994,Stefano,,Santo Stefano,44.49788,11.34416,Private room,,2,48,2023-09-29,0.63,1,0,3,
22197411,"Case Bianche, modern and fully equipped studio",97298944,Silvia,,Porto - Saragozza,44.4974,11.3367,Entire home/apt,115,14,10,2023-09-30,0.16,17,129,1,
22203797,La Casa di Eva Bologna,132673037,Fabio,,Porto - Saragozza,44.49974226804668,11.326704267727136,Entire home/apt,65,1,16,2024-03-24,2.10,1,7,16,
22218157,UR-NEST Testoni - Luxury Collection,39681587,Rino,,Porto - Saragozza,44.49445,11.33742,Entire home/apt,1000,1,34,2023-06-25,0.46,53,48,3,037006-AT-02834
22259453,Casa delle Palme,162658631,Ottavio,,Santo Stefano,44.48859,11.35378,Entire home/apt,162,2,164,2024-03-17,2.33,2,178,62,
22260195,Zamboni 5,10225100,Davide,,Santo Stefano,44.49488,11.34717,Entire home/apt,86,2,100,2023-12-30,1.36,1,309,25,
22271583,Studio Apartment Bologna City Center,86642341,Francesca,,Santo Stefano,44.49179,11.35305,Entire home/apt,145,3,0,,,19,0,0,
22271721,Art Nest | Nido d'arte | City Center,162756864,Lorenza,,Santo Stefano,44.49516,11.35319,Entire home/apt,79,3,79,2024-01-13,1.04,1,273,14,
22273828,Bologna Center City Renovated Studio on a Canal,34426044,Giampaolo,,Santo Stefano,44.49843,11.3455,Entire home/apt,89,2,92,2024-03-06,1.23,1,46,22,
22298843,Attico De Giovanni,158294084,Maurizio,,Navile,44.52334,11.34748,Entire home/apt,40,30,1,2019-01-12,0.02,1,189,0,
22340627,Appartamento a due passi da Piazza Maggiore,20006152,Nicoló,,Porto - Saragozza,44.4928,11.34012,Entire home/apt,135,2,60,2024-02-25,2.94,1,108,37,
22341449,La casa perfetta nel cuore pulsante di Bologna,35458683,Raffaella & Miro,,Porto - Saragozza,44.495533,11.329495,Entire home/apt,,2,66,2023-08-18,1.04,3,3,3,
22346838,House Procaccini 20 - Bologna Fiera,32418176,Daniela,,Navile,44.51341,11.34329,Entire home/apt,51,1,197,2024-03-19,2.60,2,238,41,037006-AT-00937
22352694,Over the Rainbow! Piazza Santo Stefano Apartment!,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.4873,11.35293,Entire home/apt,65,1,126,2024-03-04,1.70,86,232,37,037006-CV-00198
22366684,Bright & Cozy Apartment near the Central Station!,132464778,Welcome To Emilia Romagna & Marche!,,Navile,44.50813,11.34836,Entire home/apt,65,1,57,2024-02-05,0.77,86,228,13,037006-CV-00198
22374933,Appartamento Cioppi-Bologna,163608055,Cinzia,,Santo Stefano,44.50295,11.35147,Entire home/apt,98,1,28,2023-11-26,0.46,1,186,5,178371
22448352,The Roof Terrace,20807129,Bernardetta,,Santo Stefano,44.47899,11.35992,Entire home/apt,79,1,28,2024-01-01,0.37,2,28,4,
22461202,TINY HOUSE ingresso indipendente e parcheggio.,164616210,Federica,,Navile,44.51341,11.34452,Entire home/apt,51,1,384,2024-03-23,5.16,2,52,101,X05258
22461695,Stanza e BAGNO zona FIERA centro porta san donato,317471050,Sergio,,San Donato - San Vitale,44.50117,11.3579,Private room,90,1,77,2023-11-12,1.02,2,5,41,
22508568,Sant'Orsola Suite Apartment - Suite Deluxe,147618750,Ubaldo,,San Donato - San Vitale,44.49595,11.37494,Entire home/apt,123,1,52,2023-06-06,0.77,12,158,2,03635841202
22546221,Appartamento Palazzo del Toro,39339834,Elena,,Porto - Saragozza,44.49646,11.33648,Entire home/apt,110,3,27,2024-03-23,0.37,1,341,6,
22628959,Historic home: room with a wiew,166356936,Nicoletta,,Santo Stefano,44.49115,11.34686,Private room,201,1,6,2023-09-29,0.08,4,95,1,037006-AT-03267
22629952,"Bologna, doppia suite affrescata in dimora storica",166356936,Nicoletta,,Santo Stefano,44.49056,11.34538,Private room,380,1,6,2022-07-18,0.08,4,192,0,037006-AT-03267
22630379,"Bologna, paziente inglese",166356936,Nicoletta,,Santo Stefano,44.49142,11.34533,Private room,207,1,2,2018-09-25,0.03,4,141,0,037006-AT-03267
22630717,"Bologna, camera lanterne rosse",166356936,Nicoletta,,Santo Stefano,44.49233,11.34757,Private room,184,1,0,,,4,73,0,037006-AT-03267
22634574,Pandolf,166651468,Arsenio,,Porto - Saragozza,44.50333,11.34316,Entire home/apt,88,2,24,2024-03-14,0.32,1,157,6,
22698474,Spacious Art Loft in the heart of Bologna,7465292,Piero,,Santo Stefano,44.48866956621583,11.349242384988862,Entire home/apt,314,2,37,2023-05-01,0.50,2,17,1,
22715977,Beppe e Gina - in the heart of the city,167568030,Cristina,,Porto - Saragozza,44.48922,11.33736,Entire home/apt,77,2,198,2024-03-17,2.68,1,31,40,CIR O37006-AT-00830
22759579,Residenza Meloncello,168107614,Elisa,,Porto - Saragozza,44.49005,11.31086,Entire home/apt,,2,97,2019-12-02,1.30,1,3,0,
22806937,Villa panoramica  relax  sui colli di Bologna,168543636,Silvia,,Santo Stefano,44.42311,11.32252,Entire home/apt,150,3,28,2023-12-24,0.40,1,192,10,037006-AT-01494
22810458,Monolocale S.orsola sweet house 2,37871554,Beniamino,,San Donato - San Vitale,44.49331,11.36228,Entire home/apt,90,7,1,2023-09-29,0.17,8,83,1,037006-CV-00363
22811622,Appartamento con terrazza nel cuore di Bologna,168585549,Francesca,,Santo Stefano,44.48692,11.34942,Entire home/apt,140,1,67,2023-11-03,0.92,1,291,7,
22812111,Santa Viola Apartment,168584172,Emanuele,,Borgo Panigale - Reno,44.5041,11.30511,Entire home/apt,,1,90,2023-12-10,1.22,1,7,5,
22853414,Sant'Orsola Suite Apartment - Suite Superior,147618750,Ubaldo,,San Donato - San Vitale,44.49649,11.37344,Entire home/apt,128,1,50,2023-04-22,0.67,12,161,2,03635841202
22862896,Green refuge in the heart of Bologna,159689392,Giulia,,Porto - Saragozza,44.50433,11.34341,Entire home/apt,70,5,136,2024-03-18,1.81,1,73,21,
22877175,An independent house close to Piazza Maggiore,169277339,Fiorella,,Porto - Saragozza,44.49392,11.34062,Entire home/apt,147,2,321,2024-03-22,4.36,1,228,77,CIR  n. 03059
22883904,"quiete, stanze e parcheggio per un' automobile",169132316,Riccardo,,Savena,44.48475,11.38434,Entire home/apt,90,2,213,2024-03-20,3.02,2,31,71,
22898253,San Felice 135 (Camera 2),57400119,Camilla,,Porto - Saragozza,44.49837,11.32981,Private room,70,1,9,2021-05-23,0.13,6,1,0,037006-AF-00256
22898254,San Felice 135,57400119,Camilla,,Porto - Saragozza,44.49846,11.32988,Private room,70,1,2,2022-05-23,0.03,6,22,0,037006-AF-00256
22915799,"Le Ninfee Studio - Central, Comfortable and AC",64427164,Francesco,,Santo Stefano,44.49258,11.35518,Entire home/apt,77,1,155,2024-03-23,2.08,2,156,45,037006-cv-00156
22931936,Maison Paradiso Bologna,25829505,Valentina,,Borgo Panigale - Reno,44.50596,11.30425,Entire home/apt,82,4,25,2024-02-02,0.34,1,123,3,
22982578,Appartamento San Petronio vicino centro e stazione,160135171,Migliano,,Navile,44.50722,11.34652,Entire home/apt,217,1,3,2018-03-27,0.04,1,0,0,
22998497,bellegenti,170578267,Silvia,,Navile,44.51741,11.35063,Entire home/apt,100,1,18,2023-10-29,0.25,1,88,5,
23014903,Little home,170742619,Patrizia,,Santo Stefano,44.49496,11.34563,Entire home/apt,110,2,70,2024-01-01,0.95,2,198,21,
23018648,MONOLOCALE BOLOGNA,85572804,Francesca,,San Donato - San Vitale,44.50706,11.3704,Entire home/apt,114,2,2,2023-09-28,0.03,1,55,1,037006-AT-00861
23029112,Intimo e piacevole loft nel cuore pulsante del centro storico,32514173,Mirko,,Santo Stefano,44.49797,11.34751,Entire home/apt,113,3,298,2024-03-24,4.04,2,180,70,
23029257,Loft San Francesco,5162956,Rita,,Porto - Saragozza,44.49615,11.33587,Entire home/apt,111,2,286,2024-03-21,3.84,2,217,73,037006-AT-01407
23034647,Bologna downtown 100 m2 quiet & confortable,170921067,Maurizio,,Porto - Saragozza,44.495533,11.329495,Entire home/apt,105,3,165,2024-03-23,2.21,1,224,28,037006-AF-00535
23049899,Bologna Pratello Orange Apartament!NEW!,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.4956,11.33243,Entire home/apt,602,2,111,2022-08-01,1.49,86,0,0,037006-CV-00198
23050113,Nuovo e moderno open space a Bologna !,41436815,Piero,,Savena,44.47066,11.36278,Entire home/apt,100,3,33,2023-10-09,0.44,1,171,7,
23053104,Sweet House,170742619,Patrizia,,Santo Stefano,44.49446,11.34647,Entire home/apt,111,2,18,2024-03-22,0.25,2,349,12,
23053809,Pandus Home,171110695,Rafic,,San Donato - San Vitale,44.50175,11.3652,Entire home/apt,78,2,179,2024-02-27,2.48,1,115,36,
23054375,Apartment in historical house.,4916370,Paola,,Santo Stefano,44.48694,11.35143,Entire home/apt,185,2,0,,,1,206,0,
23070135,Cozy room with Private Bathroom,39333094,Carla E Franck,,Borgo Panigale - Reno,44.50354,11.30133,Private room,59,1,98,2023-10-28,1.31,3,282,9,
23118943,"Spazioso e centrale, 2 ampie camere e 2 bagni.",171574529,Via Del Porto,,Porto - Saragozza,44.50118,11.33876,Entire home/apt,360,2,35,2023-10-15,0.49,3,60,10,037006-CV-00185
23163105,Double room close Piazza Maggiore,5673758,Nino,,Santo Stefano,44.48633,11.34122,Private room,76,2,36,2024-03-18,0.48,3,55,23,
23166339,La Rialtina: fascino & relax,55510045,Simone,,Santo Stefano,44.48884,11.34978,Entire home/apt,130,3,155,2024-01-03,2.09,1,186,21,
23175266,SILENT 3-rooms apartment a few steps from old town,140074203,Piero,,Porto - Saragozza,44.49923,11.31796,Entire home/apt,62,2,53,2024-01-31,0.72,1,106,28,
